,Ending Station ID,Starting Station ID,Duration,Duration_min,Distance,Price
300,5,28,1182.857142857143,19.714285714285715,1.6864113742778986,1.75
301,5,29,1291.578947368421,21.526315789473685,1.2195009561836296,1.75
304,5,32,1530.0,25.5,1.9958633888479227,1.75
305,5,33,1630.5882352941176,27.176470588235293,0.1701293088876236,1.75
307,5,35,1089.6,18.16,1.935329195819988,1.75
308,5,36,1696.3636363636363,28.272727272727273,1.245717744591479,1.75
309,5,37,1825.7142857142858,30.428571428571427,1.0107332291817726,3.5
310,5,40,1125.0,18.75,1.3629953893455482,1.75
314,5,44,1290.0,21.5,0.9993887187665644,1.75
316,5,46,3240.0,54.0,2.11364248232652,3.5
319,5,51,3354.0,55.9,1.4924963426130777,3.5
320,5,52,1231.578947368421,20.526315789473685,1.8144499783270234,1.75
